score,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,year,month,day,hour,minute,second
0.0,0.0,0.181,0.0,0.1,0.0,0.2,0.45,0.23,0.08,0.025,0.04,2.11,17.7,-3.23,8.28,2.0,2024.0,7.0,30.0,14.0,0.0,56.0
0.0,0.0,0.18070025185307562,-0.0015785323808757002,0.09417002240407096,0.0011538790640303733,0.20074678398131296,0.4504652224131607,0.2287770368369859,0.07902409856004462,0.023936920962393377,0.04029911262402023,2.11088649984589,17.762018525718798,-3.2262684862683635,8.258757917072202,1.9937097299924362,2024.0,7.0,30.0,14.0,0.0,58.0
0.0,0.0,0.18129974814692437,0.0015785323808757002,0.10582997759592905,-0.0011538790640303733,0.19925321601868706,0.4495347775868393,0.23122296316301413,0.08097590143995538,0.026063079037606626,0.03970088737597977,2.10911350015411,17.6379814742812,-3.2337315137316365,8.301242082927796,2.0062902700075638,2024.0,7.0,30.0,14.0,1.0,0.0
0.0,0.0,0.1827587926639099,0.004519646960953611,0.1001886260239525,0.00029252918856185046,0.2010005135588167,0.44731287156423183,0.2293810705424562,0.08091904009115783,0.027017807220466344,0.038923597651203484,2.110030600938442,17.72245192984959,-3.2693495406981836,8.277486511048581,1.9966502300574556,2024.0,7.0,30.0,14.0,1.0,3.0
