Q,SE,uuid
6681.564715167603,0.2569401854666242,20241227013848_acc8560c24274c4dad1aa42ee8cc6315
68105.85766199713,0.19856220276795522,20241227013941_9580e421cba043498f8c3ef8dfd719b0
4042.1539320157535,0.1287641675387895,20241227014049_3ac1504696f1429abdff0c0fa3ec8cc9
14976.39533027657,0.3143812536647196,20241227014154_37095d656a8046ff8672551d3c67d4a2
10313.85722015281,0.5341131719895122,20241227014302_44a55857b2d44fb4a2a92e8a7034100d
7122.819332384795,0.6349729001098572,20241227014406_c2fbe919f091431cb7e0e9ef8a678a65
4637.1692657565745,0.6234244474629737,20241227014513_001a280354f240ab98b993f468437186
7328.958231870773,0.7217887322341549,20241227014616_ca9c9dfd5bf64476a60dead464c502c5
17966.288978282784,0.5206027510322011,20241227014715_62deb0e62cdc4a9fab8510c3c5b81099
9914.477187489427,0.5340451935853742,20241227014816_e0ad5d2176174a22ad5f454b2fa2c418
6175.211461562349,0.4914215345361711,20241227014916_66e361a6e8b944839ebc5c94fe11f43f
8223.005218744262,0.630584435796739,20241227015021_2755b52eed294b13967bf0139c461ba3
4117.090694478069,0.5844557000131452,20241227015136_292241c1d2094380914bfd5064d47385
9318.608806349512,0.8477856539499052,20241227015241_a87013bf2c5a44e7948598495a8a15e5
2713.4452810300927,0.3848001485242707,20241227015345_b5f572eb63b445d98269656dfb32bec7
3331.777517622554,0.5773699065608187,20241227015452_7a3fd1476086485b928eeda455fd30fc
7121.069802014341,0.6345162100494267,20241227015557_ea3491d84a9041e88d9425c53de9afe0
14769.480435551195,0.3057516286191926,20241227015657_feae2e0fe5344de488076c13e584441c
9932.227159607197,0.5472615262994251,20241227015802_46274e0e123d4792aa229093fd28675f
6026.408796069458,0.5092729434115435,20241227015902_6091500a9af646e382e299ebf4f27980
8809.832349621447,0.65478152356588,20241227020006_974caec3aa6c488c95bda593fbf0bf98
,,20241227020109_13fa2194c0ca4498890ff449e2595596
2733.7368244217687,0.4641065193514766,20241227020217_f5f49d5ab7cc46abb8cb5030eda2a1e2
7503.863273169886,0.43323883738398183,20241227020320_25d245e6fbec4ab08608247a5fec49bc
4373.971838146961,0.6772903124599631,20241227020432_5340a5d9560444bdb60386f777423c4e
11866.136063553675,0.5675797754457459,20241227020539_fbf62c4c05104d4f9e58fce80b5e4204
18165.93462365394,0.5068725643042671,20241227020646_700715e8731e45d29cb2fe5c5ed5f103
8254.546614310084,0.6202176031470763,20241227020754_3dac6973a4a8423a98ca6df8f79f074e
12178.06113782927,0.4771566969803286,20241227020901_3baabb24e7334d6190ca77a3a057083f
14836.68395553348,0.4585253066702385,20241227021004_6e3468aee83743f49b7897e62812f00c
11519.825098613317,0.12754192276200393,20241227021106_9937d4c5c13b4bab8bb2641b2119013d
6488.03875990502,0.6052435321565707,20241227021218_6d26322d94154c74b893cc873349c158
2767.329868481216,0.8682878911474589,20241227021321_bff70b90143f4a92a7d144ea82187979
12829.85079242687,0.44401831970451866,20241227021419_e40da4fafcde436bbc889cfc83de3c43
2156.534416896675,0.5098836991907701,20241227021525_5ae3d15ef8604ec4a12e58f8870dd9bb
2723.484750033526,0.8234538491245463,20241227021639_f3a0c67126904d9aaf0fabb4eb61ab76
9430.50808988979,0.5694003529528813,20241227021737_019f13864e404185b5db8bd654e64738
12681.662315427691,0.5028288249849662,20241227021836_45650977ba3a4067ba9af7ff7ec4495b
3378.9487434348002,0.7608834346520625,20241227021938_1e80fdd426a74484a529c579d50da25b
30221.59546964252,0.40886858961633,20241227022045_7ea70370f1d9488dad972b7f5a9d4232
4660.100700949849,0.6290248908125349,20241227022146_3c2202b657404c549f720604255a1a45
14439.916951047684,0.47485877594102777,20241227022254_d14508ab65fc42b39ec9d077fe9f263c
2208.48201130568,0.23614308172921494,20241227022353_6ff52f3d8cb74cacbb71bc82ca3e7cac
11072.110514056465,0.43875179130165665,20241227022502_eaa6c1f582aa49ffa2ab4abbcddb0334
6463.653057333022,0.7651254635108753,20241227022600_8cf77376482a43cdaa0f4de19f3c63f0
4324.811422143178,0.6479295192936616,20241227022700_5492d9a79b0d4771ac4cda604cbe10ca
10008.992160179474,0.7356339657870439,20241227022801_3a97cbcc94ed48f086a0b708d9ae872c
5110.169898440478,0.5218425596993301,20241227022909_e461e4782c324c46983e7437ac9aebb6
19095.656170762406,0.4681784419505788,20241227023010_aa9bbecac33d4a79b8e626bb152d9669
3210.286455559305,0.7322755664166049,20241227023112_af306e5cceff4ec099e88fae9ca4565a
,,20241227023221_809eb0c7a311446a844253de19b2eb52
,,20241227023337_2b9576fa1f974cbf9015d084d8387df9
2254.6759433759303,0.30868747641004424,20241227023458_592f8821cc9d49c68cc0afd16fc77442
3715.954849528047,0.42741599802504415,20241227023600_fed27b00c4274f8697f72c7e8157dc4a
13691.694627150557,0.4790437264149736,20241227023709_7ce0fc06baef4018be0a4b030c14b2e9
13914.771593629659,0.3011580110790347,20241227023810_32b772a5202c476a9afa2f403c1cd85a
2484.7355076130825,0.5009059409668813,20241227023920_77c719e1b89c4767bb42037d43984fa7
3273.9523480755265,0.4040342797483305,20241227024029_d233fd9eb27a4fc8b5132374767f75d2
4688.649209118975,0.6608930854410275,20241227024140_856bf2dea35746058e65571927d2f82a
2230.311516815298,0.5950304910527885,20241227024249_b4aba22e93a64809bc05dc548f38237e
3948.747932399135,0.8878762131315535,20241227024355_1ff68f17a23a486699f583046e58f6ec
7823.560839714882,0.618914469988491,20241227024456_f73b1a091692419aa11cd42d8052cc95
19925.108774235956,0.5914396245363693,20241227024558_d1535d1581eb44af89f36492d7acb1f7
1903.060357509599,0.38631339175675017,20241227024700_85e5fa0316b5406abbc1a561cf142780
6983.413226279908,0.772396678136578,20241227024813_9cf6600cf8c74ee5a345faca532431db
8282.074273984248,0.583830790065454,20241227024916_df16d11ca0754a7085dc80235309d8e0
2167.2713519184003,0.8355564354947701,20241227025018_55ae661195a6418eb973509c328bc86b
12481.902477138314,0.5878760065916099,20241227025126_bab6029361f24e0e92e5a50e9e9ecc90
8175.327675740042,0.5804891240536214,20241227025227_116ad1681fc04ffb92e7ffa8af0e35fe
17579.19414192222,0.508779324969302,20241227025333_e660ec2beaae4763a87fc1fc14b3a0da
8730.274214400968,0.5612297855916739,20241227025436_ce8e7a55f9ee487bb16ac93ced85b0e6
8268.52382840521,0.5892559399675781,20241227025538_c25376651d2f4203b832297a0941918e
5040.657769682328,0.8145762810224846,20241227025643_5104b23cfcf14893af19c5aa81ac78bb
1583.2070965913804,0.4848909671098621,20241227025747_d167e5434a9a4264bb878815774f3d84
3707.9705130825564,0.1356107792727016,20241227025850_b28ce690bf02448ba8c58dff4b627e9c
8134.74995364546,0.5582018727640194,20241227025950_1138403c938a40f68d0e4a67a4d2f908
5636.3901469799675,0.662525356099819,20241227030054_ea4c5f35cc9a451a94eb329cf4251297
17637.52195413815,0.4875685771424976,20241227030202_53d512a4fc3d4826a4bf03d5e0797095
8095.309192906974,0.6952545929088518,20241227030313_d10649d7b7b2424790fdeaf0c46a2777
7207.745299561158,0.5695169244537728,20241227030414_a67188f27c02425cb2602e4ba4ac6a93
14405.505887097768,0.6342072234664509,20241227030518_b9b8dcf61a054d21ad49fbea6e0d9501
9253.428689565071,0.39783335374002793,20241227030626_01a3cba7e02742fdbf3c5ba46bb5dc5f
9199.972048710995,0.26160741756859907,20241227030739_e849d5c56d384c49a2544fb4804d42b0
1489.88056172769,0.5307956970650474,20241227030841_6488d43fadfb491cb99122d6978cfcf6
14136.75526774593,0.5656677128140414,20241227030944_f3b0ff5db59545fda8c0f4e2c23089b3
21257.425144148787,0.4618724566779008,20241227031045_70755e013b6a4602bc5c0393c771989a
1350.5670597533028,0.3802393399774353,20241227031152_7ac9aa9d50714371b9ac3f83027eb90d
3560.290784310642,0.45927403247355336,20241227031254_24cd255dacfc407d8d56e957c1def5ae
6576.42559370101,0.6002659388859057,20241227031400_50a6535d7bf94193b5acfbb7059961ba
8145.987825898786,0.2988399819779861,20241227031506_f8ed2e974cfb45acb8504ef1a82ce6ad
5582.701294246984,0.41809903264471826,20241227031611_5789e23d354c43a297f2925d37a3f4f3
5368.796843491192,0.33605200999397233,20241227031714_e2dcc77a0de74c49a9709c8056e256f6
2436.719045946865,0.7688610951251675,20241227031814_7ad306767f8b46a8824ec8c44160527e
14270.526649131074,0.4807442750155311,20241227031918_1e6ca255eb174efa9914e13304cf8db1
16216.491143502131,0.5252389285450089,20241227032021_439503bd37ec4bafa18dafcc1cad317c
7999.845958661057,0.27385876795059416,20241227032128_6a6d253d0f704905a6dfaa4596dd1bb9
23189.79062365331,0.4209021230203649,20241227032232_438cc1ff9ae7476187faedead145ad24
5567.983042510901,0.6735982225874182,20241227032333_f703adefc5bd4a16bc39bf3bc68e803f
10199.23999089716,0.5919331557280796,20241227032435_5410770f1d9642fcadabbcaa96e1bdf8
9020.172339088698,0.6775338541869619,20241227032538_9f6ed9c299744ca59b7c02246eac6774
9382.042853526436,0.6503524971102372,20241227032639_a2d411eae2e745e684b6a245127edc80
12660.225567389574,0.42396148313984516,20241227032746_756e16ae1b5744db82363a510e3e42ad
10607.262916621998,0.17186032774915172,20241227032847_95f7ad4a0f2a486badea9a41ee5d854c
12035.51651940051,0.5857513270917687,20241227032951_1dda8d39025d4c8c8a968306565ef1d4
13871.911661159456,0.48627937096242113,20241227033058_03fedef09cd14aa5b5839eb43e2fafca
10748.560950058973,0.41420563989378945,20241227033159_2cb0866cfbb247bd98db41b7066116ed
2781.236335234827,0.46219349308127966,20241227033302_1137eff1197c48e191b3b3c4d000e457
3635.8985139386077,0.9558684763745937,20241227033410_b3394746437e4acca1b6d85ca4f0810b
10928.296214708475,0.4820280253487881,20241227033520_fbe1ba7a674443f9b09ab611b78d4b15
9735.901257311603,0.6269547547956145,20241227033617_2a677f16049446fa998ae2b2fe2d6167
4665.054611613022,0.5300593578453858,20241227033721_168bdbd3a458489fafd994a4821af77b
14468.874103612116,0.46636436043836405,20241227033822_8fa776a77b39496981f90a5dde7d95dc
9321.371588072403,0.556476287349873,20241227033927_834ba1d17d3846e3abe4343a18d9704d
11818.917487240049,0.5341431483625529,20241227034031_39a48a011c0a4d1ca0c5aee5d1269cf8
3086.6192511948857,0.36102684587815337,20241227034131_eac68f2d9f484f6cb88bf82c3cad7fff
5521.385991971409,0.7735449683186181,20241227034231_ea32bca409774f76903af92ffdad1b73
,,20241227034334_c44fca5f7b5045879cb69fe8724c5d4a
19104.692637670396,0.512330855988949,20241227034455_51f2f2d2b91b4f258ecac91f962ced6e
7475.3166956291725,0.47327331344421186,20241227034603_e93888f7f3ff4d4dbf7302963416fc4e
9169.996832137376,0.6085979919544566,20241227034705_b28f09fbbfde4c6d97e9516b2e950b9d
5726.309141682464,0.6662853697924238,20241227034809_03b3f00ff64544b1ace878f294fd4671
8067.584014776106,0.5272245965443727,20241227034906_da6cde38861646ab8ec0de40a2d505b4
15020.645207386815,0.726182483328258,20241227035005_e3c5e4923ba0409caff8634d8f638a30
2532.3228635847427,0.0513746969809914,20241227035111_8e074e5f0e1d4bf0a521a2e0a64bef87
1775.0163682687876,0.5894816818380484,20241227035216_02a1491879214c1489941963b8b97d0a
8154.862638905363,0.4676310149232836,20241227035329_a14804d70c3a4311a92d66c1688c9d78
7355.618541927731,0.5355071669980442,20241227035438_c40853243ea948e8a36733bd447570af
4014.78772128826,0.6801006886262528,20241227035539_726c3df1d58247bcbc15e157a273044f
14347.132260352466,0.5482525196501832,20241227035641_98624c184f3b4b698d22d9c9a8bae9e0
2195.6846723443127,0.23143007080227118,20241227035748_0a0948a3a3664db2931d1adc90348702
13983.614488953664,0.46171410320636896,20241227035906_eb218f4e6a264c209b6fdcf6fa16fee5
8744.193739044093,0.6683895357670697,20241227040008_78c9d586d5dd4c1283a391a531430f64
9018.828336113102,0.38693742205939075,20241227040108_285fe8cf5234495a933982e8129c16a3
5263.0540726103245,0.6413010553456072,20241227040213_6ee71212fadc4228a778933c6a88b3f9
12080.441906762275,0.4590961491126967,20241227040316_7cc93d96b32f43f4b5fbbd58ef0bd597
5825.328131900501,0.741317666752964,20241227040421_d0fb7d813abc4e08b51b6bd7599f2fea
11644.493308924672,0.49871264487245714,20241227040525_943ea5887c40469682cd4fc5e4cbaed2
10856.357794205633,0.6273757512818534,20241227040636_5a8acada1f294eb8be1e0ac9c68edf89
10895.003754690913,0.5309842375028855,20241227040740_33a0f50ff850468aa199b13892b2b34a
10137.93317024623,0.5191923296234846,20241227040852_a714697e7c204860a402346aa0cce0dc
3393.719452790002,0.2568610089773786,20241227040957_e9c4b256ef634b1cb71c562d75cb2625
5325.825470424438,0.537200788164419,20241227041105_82b87c72600b4a10af09d52bc36655c2
6050.619504403055,0.800592748305211,20241227041211_6cd1d00be1d84fb6a37f0a171fc5eef5
10164.135662448916,0.787972366227581,20241227041316_311bb7cd4c044b7697b0d06fb6fd47da
17831.095800882784,0.5251522299386471,20241227041421_9e647e79acc44839a0a97617768905ef
3278.693024587256,0.5043892707564833,20241227041525_9c7949d64b6540e2aaaa8e5aefc36a5e
4222.941670321123,0.7327143090256338,20241227041635_f153a0ab6bfd40f2a030b2865ce00b75
,,20241227041741_7aed8fad415448e69af96310be3e50b7
10613.796790227743,0.6701267621700284,20241227041844_ec647088bbf64a26a038574fde67cbf6
7245.577405748457,0.5121113749043245,20241227041950_6863121dfe534ff1bb9e2c20ae778692
9812.20223924637,0.6148952741570171,20241227042052_70d9b45c9975406b95070a029cd5e3d3
5898.453509083031,0.6691122337364903,20241227042153_99dde63d67ea4d3cb341a018bd5f228e
12237.27716085136,0.23405740904150285,20241227042255_39c7779fd71340d4914b44373b54427f
18708.451497489084,0.36587435008651725,20241227042401_5539880e3fcb420186187521ccb5ca2f
22152.68663053925,0.37884383958840295,20241227042513_f9136329b97441e2bffed96228cac582
19728.749803717663,0.20238266146540063,20241227042619_527e357a642a40d0b4fc4a8456714254
4142.811552397303,0.7828018752371309,20241227042727_a0f0fd72a0674045a6a31a69b146ef0e
2868.249543319154,0.34323518948121934,20241227042828_b32e8f6f96d64f61b1fb0ca4884300d1
9537.7380771885,0.5282364574036957,20241227042942_7c9bbb9f3a984972b44f13437c115ea4
8748.341203767792,0.5660581061165855,20241227043043_654a68a6431347ebb09cde4fe6b15519
7299.494374198952,0.6154028619751706,20241227043153_733ef07e3e61410286c570bf74895630
7504.934565576023,0.57359199213434,20241227043257_dc862de8c63f4a548e0833894842fffa
6945.460998311506,0.6207344929675528,20241227043402_0dbe3fa3affb46e889c12590b05d3151
1034.9552444143276,0.35115635054444094,20241227043510_8483a63ebb8f47489e742f7229ab9f63
3005.9938245742646,0.6877232815906278,20241227043616_4c1eb8e33a824a8c86cacfdeff42e07d
10318.520068468615,0.7575456826105469,20241227043726_485ffb505dac45f7b9a478203b02bd2f
5730.54470238782,0.6578982993287128,20241227043828_46a3ac0d74c24be198bea06ef939bb04
5176.438463957266,0.46873848658471995,20241227043927_41bc12c1a8904a53b01841344ee7fd11
5112.668766694607,0.848346151392054,20241227044031_f655b76e7a5d41d9a78e42974dd87876
11999.138650223194,0.3520132235311172,20241227044137_86e3885ccb1f4619855c511b1311afbb
6278.503539274416,0.8689486058286223,20241227044237_02faf6ce5a25483488d9d18f3089c6be
16149.01885097936,0.1189463342629764,20241227044346_8c6c5246ee164a3ca519cfeb2fc400d0
13667.359449888414,0.14524209120824372,20241227044449_2ee50a0453664f3d99152448acb4b27b
9451.136990984958,0.5980281803665588,20241227044556_89135822ec6740d4aa973cfa6ba00a91
3231.2576436770964,0.8172395189754945,20241227044654_d74d6577fd584510a506c74cbe0cd592
5204.904122977749,0.39720909430293316,20241227044758_2e8e74230ff44931b7e26f5e887f0045
5771.096258191497,0.43066439706908366,20241227044904_5a6e4f2670b94527bd95b04bca21e61c
11035.331272342044,0.41642159548846147,20241227045007_2b0c90cf794349d785309fcf203a61f9
3176.4691624010857,0.07278543120408798,20241227045110_de4a6b2f758343008538fd4942174edd
6979.426476815827,0.5094370325965113,20241227045222_2cc3faa7cffe496b95d156b14d1a4fd2
5557.673383692068,0.7017483149922283,20241227045330_3c73d6e77f4c481d892b4f62549527d3
13907.753058539829,0.4923822487484323,20241227045430_69e8edf3651e448dbcd6aac6f3baf590
12729.028402957725,0.593337675570003,20241227045529_6051eb61766c4ce9822d692e942ab833
12568.315234756517,0.42203723268658555,20241227045630_beecfb26a0f74cb89d3ca8e03dff2756
3832.9197532017406,0.5734487826956248,20241227045734_d0224b53e9e645e99f5da316f691e7aa
3674.2834853216427,0.546056891370789,20241227045839_f6e01927af2b4aa3a6cc308cf30570c4
11118.769266000632,0.508196160976479,20241227045941_5f9c04fe800241f8a7f07d631f3f72b0
14676.030022810342,0.543706055004578,20241227050041_a61803d6677a44df8b1c75b875f64e1c
9725.171446871085,0.6912978209360114,20241227050146_fc0dfc61753042cc9503bca877057f21
6582.422946858404,0.5881195128420059,20241227050253_734c0e0799c8402fa8023062357a4e1e
2204.5936004513705,0.4969297261033583,20241227050410_fff251d9aa4c4d2cbd743f6815dcb0ef
10313.609522297222,0.4277984096800661,20241227050525_7cf37088ed144cd4bf91381266f6b83c
4788.112935383552,0.8565356418547179,20241227050622_143b202076504e0db4e428e7f0a15f57
11811.863086466092,0.4147128427655081,20241227050721_957cde0e81e741cdb628f90b63bcf5e0
12129.96650879958,0.42639761966403256,20241227050829_bf919ebbba944bfea17f1ce1dc6a3a2c
11212.121715541683,0.6911920740752481,20241227050933_c5933d521fa042258b7f1b0941833de0
5710.160122804807,0.19958114291355755,20241227051036_b2803d6b63b345c88e53ab1ba3efe771
16159.299255540842,0.4336245092643569,20241227051150_c9b300f5e50e47368af1f3d8b184cec4
4914.318498532292,0.4988679014028884,20241227051257_90091c804b654ad19326a30dd3409483
7852.5345475740305,0.7569851079399537,20241227051410_11e94801a4f94fcbbc3b80882ba6b074
18948.529786413827,0.4776738771467949,20241227051512_b75c1bd40fb044fcaba0f68bd98ce433
5077.476296460686,0.3177691601719371,20241227051616_c58014ac2dc846b09b8727e4cd1d3272
18768.155865518842,0.38174633507406974,20241227051716_e04985afb91e45d1bc4ec19e8155817b
8930.337673185913,0.4917272485131019,20241227051831_edc78fbe97d34f81889bfee27b24a105
5128.869530153259,0.7520583129197693,20241227051930_8c01c001b041498a85f107fc8088390c
10106.653967804166,0.4350513672544306,20241227052034_abda52e311be4c2ab008ea1d793bcf4a
10688.562549935801,0.6426015297341269,20241227052136_eb43fa8145ef404d8c8ff3b1b15c7ebd
936.5439525138065,0.3737953178660842,20241227052235_8e4220f0ea9a416eb7b08191b1279c4e
10765.727189108526,0.18157938918146388,20241227052347_11eb48daabcd44179816f2f835bde742
4914.818911118081,0.4214659136227147,20241227052456_4371d7cc954e47108a3c00a52e806a51
6354.320781541406,0.6855452272446203,20241227052605_d7f0d2789ce941d29f5c5a7cd35928dd
10680.032381017558,0.5725305438668704,20241227052708_1aedbbadb5a341f6a7eaec1be580763c
7577.509393709026,0.1959749007551187,20241227052812_670bb39419f54e3ba719660b17ac1aec
9907.220231612608,0.4900406342017415,20241227052915_bc7d992536044b949ff0922d39ffd01e
3739.76911574286,0.7295991306162082,20241227053012_94eb33365058490ab3fd1651aa2db4f2
14126.390778665636,0.4891760015502087,20241227053115_c1eb5b6cb7ce45c18998732639641a83
6964.359202640174,0.5783341132263395,20241227053218_71835a7285ce4419a7e9f9f1488e44ae
9761.172909948828,0.3419081224252065,20241227053321_fc18a5cb05c944b9a0a58b648ee91923
4658.930928137326,0.26732769012940505,20241227053424_0b3ed946e48c421291b5795756ab91cf
1560.0885739823145,0.5512315812462332,20241227053528_4708fa2fee5745feaf98995b7b3946c6
14819.740499004878,0.5576578754565713,20241227053644_50536b05f0254299ab66ac8098f3967e
5243.746828917057,0.7463218149785258,20241227053750_5e575b5d984e43e2a17fd5f4f9a7cb5a
1480.8916495273256,0.26985201242902823,20241227053849_a3e0f9c45de1437e96f0b8ea9bdb6996
14461.712021891006,0.5917798025410108,20241227053958_ebed8ca0763545049fdb399a11176e96
49415.42865958734,0.6528366911456684,20241227054105_764f08ce5e214f0ea0f94a7785bbc4e0
5183.954533118025,0.5459774817588108,20241227054209_05b61871a41e4dddb75585642a9583b6
2924.7468885422713,0.760995950333126,20241227054310_9a9972f701dc40ccab2c0b81c9138220
3754.4734042678874,0.4773211168418594,20241227054421_2ddf0a30e5ac4366999167a56e1cd6b7
11824.406968718342,0.5304525928686369,20241227054533_b0b7887f23e2475186025aae79cee2b9
4780.910326114343,0.8425030290779105,20241227054642_fdd2f43d31004db5a9f20a1cf88444b5
6881.266859305513,0.5394457023166901,20241227054748_f4d74f1f1d10430387c239112155e184
5023.6886877544175,0.595621579391358,20241227054853_9521a19c38e34df8b7aa433a5ad3803c
9729.638113783407,0.6971079630738442,20241227054956_a95f87d422e64ef4ad7f88756e5c1087
11707.778265735797,0.6435958498151866,20241227055057_dde29049d4cb4f319662bdb4fabc0d54
3469.915704545422,0.4058726329573542,20241227055153_611433ad9f40492dbc48596fee64ba65
2351.86899862982,0.35344183485422254,20241227055258_d9af84b883ed4ddf9526ae15dedcaf53
4602.750373624174,0.5005597463497488,20241227055411_fc05acc176e24480b5fd32374df7015c
18771.085924433115,0.4570265595518356,20241227055517_17b2fcff2199448196421f3c01c26944
7590.058276685755,0.2109883661502081,20241227055623_869818fa43884d38a1439e2192b97420
7382.325016688082,0.6701634572150112,20241227055722_62403ca4ca14413a923b71d835b1d6eb
11722.004703560904,0.49442615115208044,20241227055824_35d9d71a205f490eb02e7a8084796006
4238.776564375871,0.8163775362573069,20241227055929_5ed62d68b8c84f788da84178e0d4a7d2
3743.6720647678153,0.8815932443187794,20241227060031_271750718fb84d6e81515e4951819cee
5047.694687950926,0.30164603783702504,20241227060136_7137b2dd0b9a4503a135d56a4b00d7bc
26207.17532263091,0.3605829443230528,20241227060241_507487e13fb04ffcaa1a1fbd71d3ebc4
6346.6148986988255,0.18375377998132358,20241227060348_91f053446b154297a73f795370409989
3006.608600278503,0.24911687440883568,20241227060453_ed00f1f5b0c94f4eb4254c676c5b8bcf
4125.72352957721,0.880332387488393,20241227060600_5a0b5d062a3c46a69009b630b3aae4da
9681.244233433898,0.7524821422057508,20241227060704_d73f2697aeaf42029c4b3ee7661daadf
16706.183599448486,0.4712611230289555,20241227060809_f38da8f024ed47f4aa8e29a04eb50a32
7599.687470887494,0.6033888309843881,20241227060910_476fc99da09d4554af025ef109878243
7683.422904344374,0.612580473625732,20241227061015_e20c0b5b26a943f881b77a2b69cd5b4e
5599.9959351062125,0.5862970719952727,20241227061113_e5d02603d0a84f70aaba37201c40c4c7
12795.786708752968,0.7267480852153092,20241227061210_23b80ab5ea6c42e18c0b93f64a615f5d
9256.702075735519,0.5612138372479964,20241227061314_0b313781c7f949f2b09e7a38259cbc78
6860.982654082801,0.6474593507063304,20241227061414_48e1c254e3124edaac69c6fbb6b8a1d4
5717.198378621894,0.3447106066598189,20241227061515_fb32556fd6e04a1dbba031b9ff70e394
4682.788780437809,0.3776414658619798,20241227061620_ee145606edb74413a764cb0611f69639
3009.671570403056,0.14852518352704447,20241227061725_3d241efa02e54760a99242231004f531
10084.469664092896,0.6040704034103694,20241227061830_6318356a4bde4a718da514af0c9e5d96
3633.8291797969737,0.46698178628663534,20241227061928_3c4a21e488ed497882194dff9bc713e7
11238.095602110716,0.46668889153682713,20241227062034_5bb22b50adce42808ee27539b2a62467
5476.598326523902,0.5297728120694727,20241227062136_44499a89f4924dedaa8110bd0fda159c
18007.090213228057,0.46606587856136317,20241227062240_9407e54ae0e64c3582183daee80309a4
9527.399899677202,0.7612545817852283,20241227062343_c6ed328a025b47a6a3a49d7ca3b436ee
12384.69413279874,0.6312197240280137,20241227062446_b552d92bcf2242179683d597bedefd2f
3497.2992891661456,0.8544966775428284,20241227062548_64fa2c8bcc384f4683f50ded8ec4d2e5
2268.0439250453655,0.8968503321102881,20241227062654_a0d8ac4e15174ef6b8cf6c51de064ebd
17098.366597215532,0.6201065372719454,20241227062756_e99e4a364d7844eea7f536e2cad4fae4
3330.1530706700228,0.8746698198163626,20241227062904_0139f4dac69e473e9c0ceee738aa0df0
7959.97034658232,0.5735409139043104,20241227063004_a1865a675cd04d44a22bc958fa93beb8
6644.534516648548,0.30856816868363846,20241227063109_1890748b91e845e9a4d8afb37148e4be
18021.36605640842,0.4726286219738194,20241227063213_81be48f44a164d4c8c35c94ee3669423
12506.164343583348,0.4897700039978542,20241227063316_d05d1037bf594e2389bf563a415cc56e
6135.305449743026,0.6868499762930602,20241227063417_610d7b7de74940458f3799f07b8063e4
,,20241227063518_c0b83ac3d84f4a90bc3ab9766b4e3b45
5416.267322983741,0.5516445245557033,20241227063634_21785b3e86a9472da39c7d2a7ad79971
8330.29900812718,0.7431892951761856,20241227063734_83ab34ca31cc4735af35d2edc560d1fb
14380.397037723662,0.4693697933004325,20241227063839_bf1c05cc870c4b7ea66901371dd58cbd
20153.266006671325,0.42578842062871136,20241227063943_6d71352251784ffeb5b95b2efce43146
5649.604197990849,0.6402918979406176,20241227064050_fec85b8c560942ad86a12f84c053f6bf
7269.577043495664,0.504056384183361,20241227064150_cace13590a1a4c4385f2abb8cc77e9c9
4486.62705255733,0.42534933261881447,20241227064255_03018435fd7842fd929fc0410f9a7ebb
1576.8449515441275,0.3842671201586706,20241227064359_db586ccd21d243e2b2e5a186713f1f68
21230.241144347998,0.44253327554707145,20241227064508_0489b11e74c741ac830cab4fb3a9b2be
1574.441323125699,0.7169178303376081,20241227064611_ec824f334f3c442ca136fcf3cd6c3306
15686.087170065388,0.4273802788544283,20241227064715_480e97d432794bb6a3c2cc4300aaf80b
40829.70325436657,0.41062495578604485,20241227064818_d5db584aca874422b177eabc90e3e9ab
10022.350937563524,0.22927741743742625,20241227064922_81624b4eddae43cfad555e95c109c628
12400.128673828554,0.45774142026581444,20241227065024_fcc7259ba5fd4eb9b2e47a50c5e066cd
7725.05635803429,0.4870043639711631,20241227065123_1b2651d484534e82866b8fa7455e2a10
10517.822989561197,0.32766275455873994,20241227065225_ee25be32667443bfb602997fa45ef15a
2877.865461677317,0.6578183393466763,20241227065326_544d12153858479aa6b5845413dbb08c
,,20241227065434_240f9e167f2d4e179156e22a2c398fe5
5731.547083457191,0.6272170899115791,20241227065550_c92fe246302f43a28388e2dafb1796f7
8549.089006843209,0.581066077881828,20241227065656_9fa37b2631ee47328fc676b732f8e19e
1255.6697886885224,0.2626004849252769,20241227065801_b8c49a69e89f4d46a587b278e889e270
9534.021579546825,0.5049088789072331,20241227065922_82ef352fd0f7406c9e515a61164c3db5
11194.508491904702,0.7248092214106894,20241227070025_c846b5a0dc084d5abdb50b546d901108
4907.473872413617,0.7109131250426362,20241227070129_9886ebe5bd28471482cc1eb77fcfb6b3
7725.514001808789,0.6975226499080722,20241227070241_8ccc9040008944e68dc113225f8f16a7
12466.770630234087,0.7223759187039942,20241227070345_ab4012aed0e74244865d8f59e82d8b7d
8548.784473142152,0.5910926775101137,20241227070451_797f891c839a40fd8b695380861086a6
7437.331737017701,0.4881809787292378,20241227070551_dafaca262fb64405ad5baedbfedf3bce
12869.014703341074,0.22967612020324368,20241227070654_619e7cf3f01440ef836bb28cf9f38387
17737.473428290676,0.46775408227484894,20241227070807_96231bf5440c40ec89d9b08eaf75b2bc
9270.55218031512,0.3524314864124253,20241227070909_32229385409d4878a1cf277aaccaaa8a
12870.66928450277,0.4883664702914552,20241227071010_cae005550a3a4dbea0f6fd798d571192
7113.417496965169,0.6826981843229596,20241227071118_bd428ca99c37497c9540c472f8158786
16313.975552234468,0.582824683907877,20241227071216_0e45738ba67e496ca1212e469a431980
19005.883268699712,0.4796368428914286,20241227071325_b6c5b7f1051c499e997c7e49687d2de6
