FF,Q,uuid,cal_time,mark
0.38,1025.38718681564,596435e1dc89441db9a374b6abef3b9b,1384.5477871894836,"Phys. Rev. B, 2011"
0.38,727.3710706318675,596435e1dc89441db9a374b6abef3b9b,1384.5477871894836,"Phys. Rev. B, 2011"
0.38,1304.045248591923,596435e1dc89441db9a374b6abef3b9b,1384.5477871894836,"Phys. Rev. B, 2011"
0.39,3394.940400492382,b10722eedd4941a188e34a4103b355fc,210.2377233505249,"Phys. Rev. B, 2011"
0.39,849.6536979798375,b10722eedd4941a188e34a4103b355fc,210.2377233505249,"Phys. Rev. B, 2011"
0.39,899.3976793613673,b10722eedd4941a188e34a4103b355fc,210.2377233505249,"Phys. Rev. B, 2011"
0.39,4331.679601952289,b10722eedd4941a188e34a4103b355fc,210.2377233505249,"Phys. Rev. B, 2011"
0.4,4555.99750624201,4b27bc87294b4ba0ba3b88f97040033e,213.53001832962036,"Phys. Rev. B, 2011"
0.4,1113.4215640878567,4b27bc87294b4ba0ba3b88f97040033e,213.53001832962036,"Phys. Rev. B, 2011"
0.4,1179.694708885909,4b27bc87294b4ba0ba3b88f97040033e,213.53001832962036,"Phys. Rev. B, 2011"
0.4,5886.44117836318,4b27bc87294b4ba0ba3b88f97040033e,213.53001832962036,"Phys. Rev. B, 2011"
0.41000000000000003,6799.352124117096,c715a3ae06ce45febcaf5a26d2d73c59,205.08275508880615,"Phys. Rev. B, 2011"
0.41000000000000003,1625.3476244592741,c715a3ae06ce45febcaf5a26d2d73c59,205.08275508880615,"Phys. Rev. B, 2011"
0.41000000000000003,1719.0344678567562,c715a3ae06ce45febcaf5a26d2d73c59,205.08275508880615,"Phys. Rev. B, 2011"
0.41000000000000003,8775.405526534063,c715a3ae06ce45febcaf5a26d2d73c59,205.08275508880615,"Phys. Rev. B, 2011"
0.42000000000000004,12868.818212134984,23f64a5c3596425999d3dcf46c2e74c4,197.05884337425232,"Phys. Rev. B, 2011"
0.42000000000000004,3012.674365952954,23f64a5c3596425999d3dcf46c2e74c4,197.05884337425232,"Phys. Rev. B, 2011"
0.42000000000000004,3173.653932437406,23f64a5c3596425999d3dcf46c2e74c4,197.05884337425232,"Phys. Rev. B, 2011"
0.42000000000000004,16394.710156926485,23f64a5c3596425999d3dcf46c2e74c4,197.05884337425232,"Phys. Rev. B, 2011"
0.43,85482.14352377232,85334318b07e4f40943a70d28c68a39f,210.0602536201477,"Phys. Rev. B, 2011"
0.43,19617.69906446301,85334318b07e4f40943a70d28c68a39f,210.0602536201477,"Phys. Rev. B, 2011"
0.43,20545.412408944616,85334318b07e4f40943a70d28c68a39f,210.0602536201477,"Phys. Rev. B, 2011"
0.43,106386.48481219201,85334318b07e4f40943a70d28c68a39f,210.0602536201477,"Phys. Rev. B, 2011"
0.44,-1.4884180425223075,3f65638e11584810a944dd3f586d1ad4,1533.451982975006,"Phys. Rev. B, 2011"
0.44,-1.4877860327435999,3f65638e11584810a944dd3f586d1ad4,1533.451982975006,"Phys. Rev. B, 2011"
0.44,1.4853810331709316,3f65638e11584810a944dd3f586d1ad4,1533.451982975006,"Phys. Rev. B, 2011"
0.44,1.485261837813857,3f65638e11584810a944dd3f586d1ad4,1533.451982975006,"Phys. Rev. B, 2011"
0.45,-0.3105413532000347,00128066aed54a70977dd2d1d9c7f112,1654.4290354251862,"Phys. Rev. B, 2011"
